,date,weather,summary,icon,temperature,feels_like,wind_chill,soil_temperature,dew_point,surface_temperature,pressure,cape,evaporation,irradiance,ozone,humidity,wind.speed,wind.gusts,wind.angle,wind.dir,cloud_cover.total,cloud_cover.low,cloud_cover.middle,cloud_cover.high,precipitation.total,precipitation.type
141,2023-06-14T21:00:00,sunny,Sunny,2,21.8,20.3,22.3,23.2,10.5,20.3,1018,0,0.1,25.9,357,48.0,5.4,10.3,48,NE,1,0,1,0,0.0,none
142,2023-06-14T22:00:00,sunny,Sunny,2,20.3,18.8,20.4,21.7,11.1,19.2,1019,0,0.04,0.0,358,55.0,5.8,10.2,63,ENE,1,0,1,0,0.0,none
143,2023-06-14T23:00:00,sunny,Sunny,2,19.0,17.8,18.7,19.8,10.8,18.4,1019,0,0.04,0.0,359,59.0,5.2,9.0,73,ENE,0,0,0,0,0.0,none
144,2023-06-15T00:00:00,sunny,Sunny,2,17.7,16.9,17.3,18.6,11.0,17.6,1020,0,0.03,0.0,358,64.0,4.6,7.5,72,ENE,0,0,0,0,0.0,none
145,2023-06-15T01:00:00,sunny,Sunny,2,16.6,16.3,16.0,17.8,11.6,17.1,1020,0,0.02,0.0,359,72.0,4.3,6.5,71,ENE,0,0,0,0,0.0,none
146,2023-06-15T02:00:00,sunny,Sunny,2,15.9,15.8,15.2,17.3,12.0,16.4,1020,0,0.01,0.0,360,77.0,4.0,6.1,70,ENE,1,0,1,0,0.0,none
147,2023-06-15T03:00:00,sunny,Sunny,2,15.0,15.2,14.3,16.5,12.2,15.8,1020,3,0.01,0.0,360,83.0,3.7,5.4,72,ENE,2,0,2,0,0.0,none
148,2023-06-15T04:00:00,sunny,Sunny,2,14.3,14.7,13.5,15.8,12.2,15.3,1020,7,0.01,0.0,360,87.0,3.4,4.6,74,ENE,4,0,4,0,0.0,none
149,2023-06-15T05:00:00,sunny,Sunny,2,13.9,14.7,13.3,15.4,12.3,14.7,1020,8,0.01,8.6,361,90.0,2.8,4.0,76,ENE,8,0,8,0,0.0,none
150,2023-06-15T06:00:00,sunny,Sunny,2,13.9,14.9,13.4,15.0,12.4,14.7,1020,11,0.04,75.2,361,91.0,2.4,4.2,74,ENE,9,0,9,0,0.0,none
151,2023-06-15T07:00:00,sunny,Sunny,2,16.3,17.5,16.2,16.5,13.4,17.0,1020,24,0.12,172.8,362,83.0,2.7,5.4,69,ENE,3,0,3,0,0.0,none
152,2023-06-15T08:00:00,sunny,Sunny,2,18.6,19.6,18.9,18.2,13.2,19.6,1020,46,0.22,335.8,362,70.0,2.7,6.2,59,ENE,9,0,9,0,0.0,none
153,2023-06-15T09:00:00,partly_sunny,Partly sunny,4,20.3,20.6,20.9,19.8,12.6,22.2,1021,69,0.32,458.1,363,60.0,3.1,6.6,55,NE,22,2,22,0,0.0,none
154,2023-06-15T10:00:00,partly_sunny,Partly sunny,4,21.4,21.3,22.2,21.0,11.8,24.3,1021,81,0.46,606.2,364,54.0,3.1,6.8,52,NE,34,2,34,0,0.0,none
155,2023-06-15T11:00:00,partly_sunny,Partly sunny,4,21.8,21.7,22.7,21.4,11.0,26.2,1021,66,0.59,720.8,364,50.0,3.1,7.1,45,NE,26,0,26,0,0.0,none
156,2023-06-15T12:00:00,partly_sunny,Partly sunny,4,22.7,21.6,23.8,22.9,9.3,26.9,1021,3,0.6,667.7,365,42.0,3.0,7.2,30,NNE,57,1,57,0,0.0,none
157,2023-06-15T13:00:00,partly_sunny,Partly sunny,4,22.9,22.1,23.9,23.6,8.7,27.5,1021,0,0.67,746.4,366,40.0,3.4,7.9,13,NNE,21,0,21,0,0.0,none
158,2023-06-15T14:00:00,partly_sunny,Partly sunny,4,23.2,21.9,24.2,24.4,9.0,28.1,1020,0,0.72,799.2,368,40.0,4.0,9.2,3,N,25,0,25,0,0.0,none
159,2023-06-15T15:00:00,sunny,Sunny,2,23.4,22.0,24.3,25.3,9.6,27.9,1020,0,0.65,712.8,369,41.0,4.7,9.8,2,N,10,0,10,0,0.0,none
160,2023-06-15T16:00:00,sunny,Sunny,2,23.3,21.9,24.2,25.7,10.5,26.7,1020,0,0.6,641.2,370,44.0,5.3,10.0,3,N,3,0,3,0,0.0,none
161,2023-06-15T17:00:00,sunny,Sunny,2,23.3,22.0,24.2,25.9,11.1,25.7,1020,0,0.51,533.7,370,46.0,5.4,9.9,6,N,2,0,2,0,0.0,none
162,2023-06-15T18:00:00,sunny,Sunny,2,22.8,21.8,23.6,25.4,11.4,24.4,1020,0,0.4,414.4,369,48.0,5.1,9.3,10,N,3,0,3,0,0.0,none
163,2023-06-15T19:00:00,sunny,Sunny,2,22.2,21.6,22.9,24.8,11.8,23.1,1019,0,0.27,264.1,367,51.0,4.6,8.4,12,NNE,3,0,3,0,0.0,none
164,2023-06-15T20:00:00,sunny,Sunny,2,21.6,21.5,22.3,23.9,12.4,21.3,1020,0,0.14,125.4,366,55.0,4.0,7.1,12,NNE,4,0,4,0,0.0,none
165,2023-06-15T21:00:00,sunny,Sunny,2,20.3,20.9,20.8,22.8,13.0,19.3,1020,6,0.05,26.5,365,63.0,3.4,5.8,16,NNE,2,0,2,0,0.0,none
166,2023-06-15T22:00:00,sunny,Sunny,2,18.4,19.4,18.6,21.2,12.9,17.3,1020,0,0.01,0.0,365,70.0,2.9,4.9,26,NNE,1,0,1,0,0.0,none
167,2023-06-15T23:00:00,sunny,Sunny,2,17.2,18.1,17.2,19.5,12.5,16.5,1020,0,0.01,0.0,365,74.0,2.8,4.5,36,NE,4,0,4,0,0.0,none
168,2023-06-16T00:00:00,sunny,Sunny,2,16.3,17.3,16.2,18.3,12.4,16.1,1020,0,0.01,0.0,363,77.0,2.5,3.9,53,NE,3,0,3,0,0.0,none
169,2023-06-16T01:00:00,sunny,Sunny,2,14.8,16.1,14.8,17.1,12.0,15.1,1020,0,0.0,0.0,363,83.0,1.9,3.6,56,NE,5,0,5,0,0.0,none
170,2023-06-16T02:00:00,sunny,Sunny,2,14.0,15.3,13.9,16.2,12.1,14.5,1020,3,0.0,0.0,363,88.0,2.0,3.8,53,NE,7,0,1,6,0.0,none
171,2023-06-16T03:00:00,sunny,Sunny,2,13.4,14.8,13.2,15.3,12.1,13.9,1020,6,-0.0,0.0,363,91.0,1.9,3.8,48,NE,3,0,2,0,0.0,none
172,2023-06-16T04:00:00,sunny,Sunny,2,13.1,14.4,12.8,14.8,12.2,14.0,1020,5,-0.0,0.0,363,94.0,2.1,3.8,46,NE,5,0,5,0,0.0,none
173,2023-06-16T05:00:00,sunny,Sunny,2,12.9,14.1,12.4,14.5,12.2,13.4,1020,4,-0.01,9.4,362,95.0,2.2,3.6,48,NE,3,0,3,0,0.0,none
174,2023-06-16T06:00:00,sunny,Sunny,2,12.9,14.4,12.6,14.3,12.2,13.9,1020,0,0.02,84.0,362,95.0,1.9,3.3,46,NE,1,1,0,0,0.0,none
175,2023-06-16T07:00:00,sunny,Sunny,2,15.5,17.5,15.7,15.6,13.7,16.5,1020,4,0.09,210.7,362,88.0,1.9,3.6,37,NE,0,0,0,0,0.0,none
176,2023-06-16T08:00:00,sunny,Sunny,2,18.1,20.6,19.1,17.8,13.8,19.7,1020,2,0.21,359.4,362,75.0,1.2,3.7,17,NNE,0,0,0,0,0.0,none
177,2023-06-16T09:00:00,sunny,Sunny,2,19.9,22.1,21.2,19.6,12.5,22.7,1020,0,0.34,507.8,364,62.0,1.1,4.3,344,NNW,1,0,1,0,0.0,none
178,2023-06-16T10:00:00,sunny,Sunny,2,21.2,22.7,22.4,21.2,11.1,25.5,1020,0,0.48,642.9,366,52.0,1.4,5.3,324,NW,3,0,3,0,0.0,none
179,2023-06-16T11:00:00,sunny,Sunny,2,22.0,22.9,23.2,22.5,9.9,27.4,1020,0,0.6,751.4,368,46.0,2.0,6.6,322,NW,0,0,0,0,0.0,none
180,2023-06-16T12:00:00,sunny,Sunny,2,22.8,22.6,23.8,23.8,8.6,27.6,1020,0,0.7,831.3,372,40.0,3.1,8.1,324,NW,0,0,0,0,0.0,none
181,2023-06-16T13:00:00,sunny,Sunny,2,23.0,22.3,24.0,24.8,8.5,28.1,1020,0,0.7,798.1,373,39.0,3.7,8.9,336,NNW,0,0,0,0,0.0,none
182,2023-06-16T14:00:00,sunny,Sunny,2,23.3,22.3,24.2,25.5,9.1,28.4,1020,0,0.71,818.9,373,40.0,4.2,9.2,342,NNW,0,0,0,0,0.0,none
183,2023-06-16T15:00:00,sunny,Sunny,2,23.4,22.2,24.4,26.1,8.7,28.2,1019,0,0.69,767.7,371,38.0,4.5,9.2,346,NNW,0,0,0,0,0.0,none
184,2023-06-16T16:00:00,sunny,Sunny,2,23.4,21.9,24.4,26.3,8.3,27.3,1019,0,0.59,624.9,369,37.0,4.7,9.0,351,N,0,0,0,0,0.0,none
185,2023-06-16T17:00:00,sunny,Sunny,2,23.1,21.7,24.0,25.9,8.1,26.1,1019,0,0.53,550.8,368,38.0,4.6,8.8,354,N,0,0,0,0,0.0,none
186,2023-06-16T18:00:00,sunny,Sunny,2,22.6,21.4,23.4,25.5,8.3,24.5,1019,0,0.42,421.3,368,40.0,4.3,8.5,355,N,0,0,0,0,0.0,none
187,2023-06-16T19:00:00,sunny,Sunny,2,21.9,21.0,22.7,24.8,8.3,22.5,1018,0,0.28,264.8,368,41.0,4.0,7.6,355,N,0,0,0,0,0.0,none
188,2023-06-16T20:00:00,sunny,Sunny,2,20.8,20.3,21.3,23.7,8.9,20.4,1018,0,0.16,128.2,368,46.0,3.6,6.4,358,N,0,0,0,0,0.0,none
189,2023-06-16T21:00:00,sunny,Sunny,2,19.2,19.5,19.6,22.5,9.7,18.1,1018,0,0.05,28.4,367,54.0,2.9,4.8,2,N,0,0,0,0,0.0,none
190,2023-06-16T22:00:00,sunny,Sunny,2,16.8,17.7,17.0,20.8,10.8,15.7,1018,0,0.01,0.0,366,67.0,2.2,3.6,1,N,0,0,0,0,0.0,none
191,2023-06-16T23:00:00,sunny,Sunny,2,15.1,16.3,15.1,18.9,11.3,14.5,1018,0,0.0,0.0,365,77.0,2.0,3.4,359,N,0,0,0,0,0.0,none
192,2023-06-17T00:00:00,sunny,Sunny,2,13.9,15.4,13.9,17.6,11.7,13.9,1018,0,-0.0,0.0,363,86.0,1.7,3.3,344,NNW,0,0,0,0,0.0,none
193,2023-06-17T01:00:00,sunny,Sunny,2,12.7,14.1,12.5,16.4,11.4,13.1,1018,0,-0.01,0.0,361,92.0,1.8,3.2,331,NNW,0,0,0,0,0.0,none
194,2023-06-17T02:00:00,sunny,Sunny,2,12.5,13.9,12.2,15.6,11.6,12.5,1017,0,-0.01,0.0,361,94.0,1.9,3.1,313,NW,0,0,0,0,0.0,none
195,2023-06-17T03:00:00,sunny,Sunny,2,11.9,13.1,11.4,14.7,11.5,12.2,1017,0,-0.01,0.0,361,97.0,2.0,3.4,310,NW,0,0,0,0,0.0,none
196,2023-06-17T04:00:00,sunny,Sunny,2,11.6,12.9,11.1,14.3,11.3,12.1,1017,0,-0.01,0.0,361,98.0,2.0,3.5,308,NW,0,0,0,0,0.0,none
197,2023-06-17T05:00:00,sunny,Sunny,2,11.7,12.9,11.1,14.1,11.4,11.7,1017,0,-0.01,9.8,360,98.0,2.1,3.5,306,NW,0,0,0,0,0.0,none
198,2023-06-17T06:00:00,sunny,Sunny,2,11.9,13.4,11.6,13.6,11.6,12.4,1017,0,0.0,87.0,358,97.0,1.7,3.6,305,NW,0,0,0,0,0.0,none
199,2023-06-17T07:00:00,sunny,Sunny,2,14.2,15.7,13.9,14.2,13.4,15.7,1016,0,0.07,215.8,356,94.0,2.3,4.4,302,WNW,0,0,0,0,0.0,none
200,2023-06-17T08:00:00,mostly_sunny,Mostly sunny,3,16.3,17.8,16.4,16.1,13.8,18.7,1016,0,0.18,364.3,355,85.0,2.2,5.0,315,NW,12,0,0,12,0.0,none
201,2023-06-17T09:00:00,partly_sunny,Partly sunny,4,17.9,18.5,18.3,17.8,12.7,21.8,1017,0,0.31,516.3,355,71.0,2.1,5.2,335,NNW,43,0,0,43,0.0,none
202,2023-06-17T10:00:00,partly_sunny,Partly sunny,4,19.3,19.8,20.0,19.5,11.8,24.8,1017,0,0.44,653.5,354,62.0,1.9,5.4,337,NNW,44,0,0,44,0.0,none
203,2023-06-17T11:00:00,sunny,Sunny,2,20.5,21.6,21.4,21.3,11.1,27.0,1017,0,0.56,763.1,351,54.0,2.0,5.7,320,NW,0,0,0,0,0.0,none
204,2023-06-17T12:00:00,cloudy,Cloudy,6,21.7,21.3,23.0,23.1,10.9,28.2,1017,0,0.64,834.5,347,50.0,1.4,5.8,324,NW,90,0,0,90,0.0,none
205,2023-06-17T13:00:00,overcast,Overcast,7,22.6,21.8,24.0,24.6,10.1,29.6,1016,0,0.69,851.4,345,45.0,1.3,5.8,317,NW,100,0,0,100,0.0,none
206,2023-06-17T14:00:00,overcast,Overcast,7,23.1,22.4,24.7,25.9,9.6,30.5,1016,0,0.68,819.3,344,42.0,1.2,5.6,319,NW,97,0,0,97,0.0,none
207,2023-06-17T15:00:00,cloudy,Cloudy,6,23.8,23.1,25.4,26.8,9.7,30.8,1015,0,0.65,759.1,344,40.0,1.3,5.3,316,NW,88,0,0,88,0.0,none
208,2023-06-17T16:00:00,overcast,Overcast,7,23.9,22.9,25.5,27.3,9.8,30.0,1015,0,0.56,629.3,342,40.0,1.6,4.9,315,NW,100,0,1,100,0.0,none
209,2023-06-17T17:00:00,overcast,Overcast,7,24.0,22.9,25.5,27.3,10.3,28.1,1015,0,0.46,494.8,341,41.0,2.0,4.5,327,NNW,100,0,7,100,0.0,none
210,2023-06-17T18:00:00,overcast,Overcast,7,23.7,22.5,25.1,26.9,10.7,26.1,1015,0,0.37,390.3,338,43.0,2.4,4.5,351,N,100,0,9,100,0.0,none
211,2023-06-17T19:00:00,overcast,Overcast,7,23.0,21.7,24.1,26.3,11.8,24.1,1014,0,0.26,249.1,337,49.0,3.0,5.1,17,NNE,98,0,8,98,0.0,none
212,2023-06-17T20:00:00,overcast,Overcast,7,21.7,20.6,22.6,25.1,12.9,22.1,1014,0,0.15,108.2,336,57.0,3.3,6.0,30,NNE,98,0,7,98,0.0,none
213,2023-06-17T21:00:00,overcast,Overcast,7,20.2,19.2,20.8,23.6,13.1,20.1,1014,0,0.05,25.5,334,63.0,3.2,5.3,36,NE,99,0,5,99,0.0,none
214,2023-06-17T22:00:00,overcast,Overcast,7,18.4,17.6,18.5,21.7,14.1,18.1,1014,0,0.02,0.0,333,76.0,3.3,5.2,43,NE,99,0,2,99,0.0,none
215,2023-06-17T23:00:00,overcast,Overcast,7,17.3,16.5,17.2,20.0,14.3,17.4,1014,0,0.01,0.0,332,82.0,3.4,5.2,53,NE,98,0,2,98,0.0,none
216,2023-06-18T00:00:00,overcast,Overcast,7,17.6,16.6,17.4,19.5,14.0,17.3,1014,0,0.01,0.0,331,79.0,3.6,4.9,74,ENE,97,1,14,96,0.0,none
217,2023-06-18T01:00:00,overcast,Overcast,7,17.4,16.7,17.3,18.9,14.6,17.1,1014,2,0.01,0.0,330,83.0,3.4,4.9,83,E,100,1,29,99,0.0,none
218,2023-06-18T02:00:00,overcast,Overcast,7,17.4,16.9,17.4,18.5,14.9,17.0,1014,6,0.01,0.0,331,84.0,3.2,5.1,88,E,98,1,41,95,0.0,none
219,2023-06-18T03:00:00,overcast,Overcast,7,17.2,16.7,17.1,17.9,14.8,17.1,1014,27,0.01,0.0,331,85.0,3.2,5.0,98,E,97,0,44,94,0.0,none
220,2023-06-18T04:00:00,overcast,Overcast,7,17.0,16.4,16.9,17.6,14.4,16.9,1013,10,0.01,0.0,330,84.0,3.2,4.7,101,E,97,0,65,96,0.0,none
221,2023-06-18T05:00:00,overcast,Overcast,7,16.5,15.8,16.3,17.0,14.1,16.7,1013,3,0.01,8.1,330,85.0,3.1,4.8,100,E,99,0,59,96,0.0,none
222,2023-06-18T06:00:00,overcast,Overcast,7,16.7,15.9,16.4,16.9,13.9,17.5,1013,6,0.05,73.3,331,84.0,3.3,5.4,104,ESE,97,0,42,96,0.0,none
223,2023-06-18T07:00:00,overcast,Overcast,7,17.6,16.6,17.5,17.2,14.2,18.7,1013,10,0.12,166.2,330,80.0,3.7,5.9,108,ESE,100,0,42,100,0.0,none
224,2023-06-18T08:00:00,overcast,Overcast,7,18.8,17.9,18.9,17.7,14.4,20.4,1013,12,0.17,225.0,331,75.0,3.5,6.2,113,ESE,100,0,57,99,0.0,none
225,2023-06-18T09:00:00,overcast,Overcast,7,20.3,19.5,20.8,18.6,14.4,22.3,1013,12,0.24,279.2,330,68.0,3.3,6.1,126,SE,100,0,45,100,0.0,none
226,2023-06-18T10:00:00,overcast,Overcast,7,22.0,21.2,22.9,20.0,14.1,24.1,1013,8,0.35,402.3,327,60.0,3.2,6.5,148,SSE,100,0,36,99,0.0,none
227,2023-06-18T11:00:00,light_rain,Light rain,10,23.6,22.9,24.8,21.7,14.0,26.2,1013,5,0.33,364.6,325,54.0,3.0,7.1,181,S,100,0,78,100,0.3,rain
228,2023-06-18T12:00:00,light_rain,Light rain,10,23.4,23.2,24.8,22.8,13.7,26.7,1013,0,0.36,413.2,327,54.0,2.1,7.4,220,SW,100,0,93,100,0.5,rain
229,2023-06-18T13:00:00,light_rain,Light rain,10,23.3,23.3,24.7,23.0,13.8,24.9,1013,5,0.33,380.4,327,55.0,1.6,7.0,210,SSW,100,2,95,100,0.4,rain
230,2023-06-18T14:00:00,overcast,Overcast,7,23.1,23.4,24.7,23.0,13.8,22.8,1012,2,0.28,284.5,327,55.0,1.2,6.6,146,SE,100,0,92,100,0.0,none
231,2023-06-18T15:00:00,overcast,Overcast,7,23.3,23.2,24.7,22.9,13.5,21.2,1012,0,0.25,231.0,328,54.0,1.6,6.6,120,ESE,100,0,94,99,0.0,none
232,2023-06-18T16:00:00,overcast,Overcast,7,23.7,23.2,25.1,22.7,13.3,21.3,1012,0,0.34,329.7,330,52.0,2.3,6.8,108,ESE,100,0,88,91,0.0,none
233,2023-06-18T17:00:00,overcast,Overcast,7,24.3,23.2,25.7,23.1,12.8,21.6,1012,0,0.33,303.0,331,48.0,3.1,6.9,106,ESE,96,0,54,95,0.0,none
234,2023-06-18T18:00:00,overcast,Overcast,7,24.1,22.4,25.3,23.4,12.8,22.7,1011,0,0.25,182.8,331,49.0,4.1,6.6,109,ESE,100,0,5,100,0.0,none
235,2023-06-18T19:00:00,overcast,Overcast,7,23.7,22.0,24.8,23.2,13.1,23.2,1010,0,0.18,123.8,327,51.0,4.3,6.6,111,ESE,100,0,18,100,0.0,none
236,2023-06-18T20:00:00,light_rain,Light rain,10,23.3,21.9,24.4,22.8,12.7,22.2,1010,0,0.12,68.8,325,51.0,3.6,6.2,106,ESE,100,0,40,100,0.3,rain
237,2023-06-18T21:00:00,light_rain,Light rain,10,22.9,21.9,24.0,22.4,12.9,20.6,1010,1,0.05,11.2,325,53.0,3.0,8.2,98,E,100,0,93,100,0.6,rain
238,2023-06-18T22:00:00,light_rain,Light rain,10,22.3,21.2,23.2,22.1,13.1,19.9,1010,26,0.02,0.0,325,56.0,3.4,10.4,98,E,100,7,89,100,0.3,rain
239,2023-06-18T23:00:00,overcast,Overcast,7,21.7,20.4,22.4,21.4,13.3,19.4,1010,60,0.02,0.0,324,58.0,3.7,8.3,106,ESE,100,3,88,100,0.0,none
240,2023-06-19T00:00:00,overcast,Overcast,7,20.6,18.6,20.7,21.0,14.6,18.8,1008,49,0.02,0.0,322,68.0,5.5,7.1,91,E,100,0,57,100,0.0,none
241,2023-06-19T01:00:00,overcast,Overcast,7,20.9,18.5,21.0,20.7,14.3,19.2,1008,6,0.02,0.0,321,66.0,6.0,7.4,108,ESE,100,0,34,100,0.0,none
242,2023-06-19T02:00:00,rain,Rain,11,20.6,18.6,20.8,20.4,14.0,19.0,1007,0,0.02,0.0,321,65.0,5.4,6.6,136,SE,100,2,67,100,0.8,rain
243,2023-06-19T03:00:00,light_rain,Light rain,10,19.8,18.0,19.9,19.8,14.3,18.7,1007,0,0.01,0.0,330,70.0,5.2,6.5,175,S,98,7,53,93,0.3,rain
244,2023-06-19T04:00:00,psbl_rain,Possible rain,12,19.3,17.9,19.2,19.5,14.8,18.1,1007,0,0.01,0.0,332,75.0,5.0,7.9,196,SSW,86,10,31,73,0.7,rain
245,2023-06-19T05:00:00,partly_sunny,Partly sunny,4,19.2,18.4,19.0,19.3,16.1,17.4,1008,2,0.01,3.8,330,82.0,5.2,9.6,202,SSW,65,30,28,25,0.0,none
246,2023-06-19T06:00:00,overcast,Overcast,7,19.2,17.8,18.9,19.3,17.4,18.1,1008,7,0.02,27.5,332,89.0,6.1,12.2,213,SSW,99,97,27,32,0.0,none
247,2023-06-19T07:00:00,overcast,Overcast,7,18.2,16.4,17.6,19.1,16.8,18.3,1009,18,0.04,74.1,335,91.0,6.6,11.5,224,SW,97,96,5,45,0.0,none
248,2023-06-19T08:00:00,overcast,Overcast,7,17.5,15.3,16.6,18.8,15.9,18.7,1010,17,0.13,209.4,337,90.0,6.8,12.1,228,SW,97,97,0,9,0.0,none
249,2023-06-19T09:00:00,overcast,Overcast,7,17.7,15.2,16.9,18.6,15.5,19.7,1011,16,0.2,320.7,338,86.0,7.1,13.0,233,SW,96,96,0,0,0.0,none
250,2023-06-19T10:00:00,partly_sunny,Partly sunny,4,18.2,15.6,17.4,18.7,15.1,21.4,1011,8,0.28,423.6,336,82.0,7.9,13.5,241,WSW,63,63,0,0,0.0,none
251,2023-06-19T11:00:00,cloudy,Cloudy,6,18.9,15.9,18.2,19.2,14.9,22.5,1012,2,0.39,594.5,334,77.0,7.7,13.5,244,WSW,87,87,0,1,0.0,none
252,2023-06-19T12:00:00,mostly_cloudy,Mostly cloudy,5,19.3,17.6,19.0,21.3,15.4,23.8,1013,1,0.45,647.9,333,78.0,6.3,13.1,245,WSW,73,60,0,37,0.0,none
253,2023-06-19T13:00:00,mostly_cloudy,Mostly cloudy,5,19.9,18.2,19.8,22.3,15.1,24.1,1013,0,0.5,708.7,334,74.0,6.0,12.6,241,WSW,78,54,0,50,0.0,none
254,2023-06-19T14:00:00,mostly_cloudy,Mostly cloudy,5,20.7,19.0,20.8,23.2,14.9,26.0,1013,0,0.56,759.1,335,69.0,5.9,12.0,241,WSW,75,29,0,67,0.0,none
255,2023-06-19T15:00:00,partly_sunny,Partly sunny,4,21.7,21.0,22.1,24.1,14.6,26.9,1013,0,0.54,720.3,336,64.0,5.4,10.8,244,WSW,25,11,0,18,0.0,none
256,2023-06-19T16:00:00,mostly_sunny,Mostly sunny,3,22.1,22.0,22.8,24.7,14.7,27.5,1013,0,0.5,661.2,339,62.0,4.8,9.3,246,WSW,17,2,0,15,0.0,none
257,2023-06-19T17:00:00,sunny,Sunny,2,22.3,22.7,23.1,25.0,14.6,26.6,1013,0,0.43,551.3,338,61.0,4.0,8.1,254,WSW,10,3,3,6,0.0,none
258,2023-06-19T18:00:00,partly_sunny,Partly sunny,4,22.3,22.3,23.2,25.0,14.5,24.8,1013,0,0.32,402.1,334,61.0,3.3,6.7,269,W,60,10,6,55,0.0,none
259,2023-06-19T19:00:00,overcast,Overcast,7,21.9,21.6,22.9,24.6,14.3,23.8,1013,0,0.21,254.5,327,62.0,2.4,5.4,283,WNW,100,11,6,100,0.0,none
260,2023-06-19T20:00:00,overcast,Overcast,7,21.0,21.2,22.2,23.9,14.0,22.1,1013,0,0.08,97.6,323,64.0,1.4,3.1,307,NW,100,2,1,100,0.0,none
261,2023-06-19T21:00:00,overcast,Overcast,7,20.0,20.3,21.2,22.7,14.1,20.2,1013,0,0.02,23.5,323,68.0,1.3,2.6,354,N,100,0,0,100,0.0,none
262,2023-06-19T22:00:00,overcast,Overcast,7,18.6,19.0,19.4,21.3,14.7,17.7,1013,0,0.01,0.0,324,78.0,1.5,3.0,25,NNE,100,0,2,100,0.0,none
263,2023-06-19T23:00:00,overcast,Overcast,7,17.5,17.7,18.0,19.8,14.9,16.9,1013,0,0.01,0.0,323,84.0,1.8,3.5,50,NE,100,0,2,100,0.0,none
264,2023-06-20T00:00:00,overcast,Overcast,7,17.6,17.2,17.7,19.2,14.8,17.7,1013,0,0.01,0.0,323,83.0,2.9,4.2,60,ENE,100,0,24,100,0.0,none
265,2023-06-20T01:00:00,overcast,Overcast,7,18.0,17.2,17.9,18.9,14.9,17.7,1013,0,0.01,0.0,322,82.0,3.5,4.3,77,ENE,100,0,23,100,0.0,none
266,2023-06-20T02:00:00,light_rain,Light rain,10,18.3,17.8,18.4,19.0,14.9,17.5,1013,0,0.01,0.0,320,80.0,3.2,5.3,84,E,100,0,7,100,0.4,rain
267,2023-06-20T03:00:00,light_rain,Light rain,10,18.8,18.2,19.0,19.3,14.7,17.0,1012,0,0.01,0.0,319,76.0,3.3,6.2,88,E,100,1,7,100,0.4,rain
268,2023-06-20T04:00:00,light_rain,Light rain,10,18.9,17.9,19.0,19.4,14.5,17.2,1012,0,0.01,0.0,320,75.0,4.0,6.3,92,E,99,0,8,99,0.5,rain
269,2023-06-20T05:00:00,light_rain,Light rain,10,18.6,17.4,18.5,19.3,14.5,16.9,1012,0,0.01,3.9,324,76.0,4.1,6.2,95,E,96,0,30,95,0.5,rain
270,2023-06-20T06:00:00,overcast,Overcast,7,18.6,17.3,18.5,19.2,14.5,17.3,1012,0,0.03,26.5,324,77.0,4.5,6.7,97,E,96,0,63,88,0.0,none
271,2023-06-20T07:00:00,cloudy,Cloudy,6,19.1,18.1,19.1,19.4,14.8,18.6,1012,1,0.07,106.9,325,76.0,4.2,7.2,101,E,89,0,48,80,0.0,none
272,2023-06-20T08:00:00,overcast,Overcast,7,20.0,19.1,20.3,19.8,15.4,21.1,1012,8,0.21,268.1,322,74.0,4.1,8.2,106,ESE,99,0,59,98,0.0,none
273,2023-06-20T09:00:00,overcast,Overcast,7,20.8,19.9,21.2,20.5,15.9,23.3,1011,0,0.32,397.7,322,73.0,4.6,8.8,110,ESE,99,3,6,99,0.0,none
274,2023-06-20T10:00:00,overcast,Overcast,7,22.0,21.1,22.7,21.3,16.1,25.9,1011,0,0.46,589.9,322,69.0,4.5,8.8,118,ESE,100,2,0,100,0.0,none
275,2023-06-20T11:00:00,overcast,Overcast,7,23.3,22.5,24.2,22.3,16.5,28.2,1011,0,0.59,715.3,322,65.0,4.4,9.2,125,SE,100,0,0,100,0.0,none
276,2023-06-20T12:00:00,mostly_cloudy,Mostly cloudy,5,26.2,26.1,27.9,24.3,16.0,29.7,1010,86,0.68,770.3,330,53.0,3.8,10.2,114,ESE,80,3,3,80,0.0,none
277,2023-06-20T13:00:00,cloudy,Cloudy,6,27.2,26.8,29.1,25.4,15.7,30.5,1010,152,0.72,773.2,329,49.0,3.9,10.1,130,SE,84,1,5,83,0.0,none
278,2023-06-20T14:00:00,overcast,Overcast,7,27.9,26.9,30.0,26.3,15.2,31.0,1009,250,0.75,790.2,329,45.0,3.9,9.6,141,SE,99,5,10,99,0.0,none
279,2023-06-20T15:00:00,overcast,Overcast,7,28.2,27.5,30.4,27.2,15.0,30.6,1009,452,0.66,652.4,322,44.0,3.5,9.5,156,SSE,100,5,17,100,0.0,none
280,2023-06-20T16:00:00,light_rain,Light rain,10,27.7,27.6,29.8,27.5,15.5,28.5,1009,791,0.53,490.7,314,47.0,2.9,8.9,181,S,100,3,38,100,0.3,rain
281,2023-06-20T17:00:00,rain,Rain,11,26.1,26.4,27.9,27.3,16.4,27.0,1009,920,0.25,232.2,310,55.0,2.5,8.6,219,SW,100,2,73,100,1.5,rain
282,2023-06-20T18:00:00,rain,Rain,11,22.2,22.2,22.9,26.0,18.3,24.7,1009,1139,0.08,74.2,308,78.0,4.1,6.8,246,WSW,100,2,87,100,0.9,rain
